id;spkid;full_name;pdes;name;prefix;neo;pha;H;diameter;albedo;diameter_sigma;orbit_id;epoch;epoch_mjd;epoch_cal;equinox;e;a;q;i;om;w;ma;ad;n;tp;tp_cal;per;per_y;moid;moid_ld;sigma_e;sigma_a;sigma_q;sigma_i;sigma_om;sigma_w;sigma_ma;sigma_ad;sigma_n;sigma_tp;sigma_per;class;rms
a0000536;2000536;   536 Merapi (1904 OF);536;Merapi;;N;N;8.2;147.066;0.048;5.524;JPL 100;2459000.5;59000;20200531;J2000;0.086643969;3.499026277;3.195856753;19.42300077;59.21685;295.4739668;153.4898961;3.802195801;0.150585539;2457981.213;20170815.71;2390.667804;6.545291729;2.25168;876.2863056;3.8762E-08;1.6715E-08;1.2934E-07;4.3442E-06;0.000011119;0.000027222;0.000026664;1.8163E-08;1.079E-09;0.00017509;0.00001713;OMB;0.41553
a0000537;2000537;   537 Pauly (1904 OG);537;Pauly;;N;N;8.7;40.732;0.322;0.845;JPL 41;2459000.5;59000;20200531;J2000;0.22895059;3.075443266;2.371318716;9.874361924;120.1704308;187.4205128;192.5217777;3.779567816;0.182743734;2459916.965;20221203.46;1969.971788;5.393488809;1.35682;528.0336394;3.8294E-08;1.2409E-08;1.1597E-07;4.4452E-06;0.000020919;0.000022263;9.0312E-06;1.525E-08;1.106E-09;0.000051626;0.000011923;MBA;0.43359
a0000538;2000538;   538 Friederike (1904 OK);538;Friederike;;N;N;9.6;70.64;0.065;0.353;JPL 49;2459000.5;59000;20200531;J2000;0.170045948;3.157828624;2.620852661;6.521811657;141.1599621;227.5039479;161.2530119;3.694804587;0.175639114;2458082.407;20171124.91;2049.657342;5.611655966;1.62511;632.4440587;3.8194E-08;1.2192E-08;1.2311E-07;4.1302E-06;0.000033548;0.000035126;0.000011538;1.4265E-08;1.0172E-09;0.000063684;0.00001187;MBA;0.42987
a0000539;2000539;   539 Pamina (1904 OL);539;Pamina;;N;N;10;68.356;0.052;0.726;JPL 42;2459000.5;59000;20200531;J2000;0.213480899;2.737525682;2.153116237;6.799301256;274.2872228;97.43148917;161.0209316;3.321935126;0.217603948;2458260.528;20180522.03;1654.381748;4.529450371;1.16621;453.8539457;3.6178E-08;7.9676E-09;9.8333E-08;3.8975E-06;0.000033667;0.000034877;0.000011048;9.6685E-09;9.5001E-10;0.000049423;7.2226E-06;MBA;0.43102
a0000540;2000540;   540 Rosamunde (1904 ON);540;Rosamunde;;N;N;10.7;19.152;0.331;0.12;JPL 34;2459000.5;59000;20200531;J2000;0.090242925;2.218815869;2.018583435;5.582188072;202.1196784;337.8834167;142.4128473;2.419048304;0.298209984;2458522.941;20190208.44;1207.203044;3.305141805;1.02215;397.7901155;3.3626E-08;5.0089E-09;7.4378E-08;4.0749E-06;0.000035377;0.00004156;0.000021405;5.4609E-09;1.0098E-09;0.000071731;4.0878E-06;MBA;0.47465
a0000541;2000541;   541 Deborah (1904 OO);541;Deborah;;N;N;10.1;60.147;0.055;0.714;JPL 42;2459000.5;59000;20200531;J2000;0.049862088;2.81551524;2.675127772;6.002420393;267.6299013;358.7930179;238.7176256;2.955902709;0.208625433;2459581.84;20220102.34;1725.580604;4.724382216;1.65917;645.6991889;3.3179E-08;9.3702E-09;9.3614E-08;3.7401E-06;0.000034368;0.000051595;0.000039925;9.8374E-09;1.0415E-09;0.00019233;8.6143E-06;MBA;0.43682
a0000542;2000542;   542 Susanna (1904 OQ);542;Susanna;;N;N;9.4;42.117;0.217;0.402;JPL 111;2459000.5;59000;20200531;J2000;0.141503729;2.90653437;2.495248917;12.07512284;152.9460732;216.7891853;115.2486673;3.317819822;0.198902792;2458421.078;20181029.58;1809.929344;4.955316478;1.50417;585.3778389;3.3249E-08;9.4825E-09;9.7212E-08;3.7978E-06;0.000017155;0.000021618;0.000013249;1.0824E-08;9.7337E-10;0.000066244;8.8573E-06;MBA;0.44865
a0000543;2000543;   543 Charlotte (1904 OT);543;Charlotte;;N;N;9.5;45.613;0.144;2.352;JPL 43;2459000.5;59000;20200531;J2000;0.154096681;3.057232015;2.586122708;8.479482317;294.9667063;109.1959612;189.6019823;3.528341322;0.184379009;2459924.673;20221211.17;1952.499921;5.345653447;1.61109;626.9878953;3.7506E-08;1.2222E-08;1.1351E-07;4.3688E-06;0.000028728;0.000032095;0.000015113;1.4105E-08;1.1056E-09;0.000084232;0.000011708;MBA;0.43699
a0000544;2000544;   544 Jetta (1904 OU);544;Jetta;;N;N;10;27.169;0.262;0.173;JPL 36;2459000.5;59000;20200531;J2000;0.153193939;2.591858193;2.194801227;8.372454936;298.3037555;343.4489024;336.1030351;2.988915159;0.236203984;2459101.671;20200909.17;1524.106382;4.172775858;1.17979;459.1388743;3.635E-08;8.4769E-09;9.4518E-08;4.2165E-06;0.000026728;0.00002995;0.000014974;9.7755E-09;1.1588E-09;0.000063535;7.4771E-06;MBA;0.44268
a0000545;2000545;   545 Messalina (1904 OY);545;Messalina;;N;N;8.8;112.631;0.041;1.223;JPL 49;2459000.5;59000;20200531;J2000;0.169858118;3.202759861;2.658745098;11.20435174;333.6004748;330.9537804;185.8836596;3.746774623;0.171956069;2460013.063;20230309.56;2093.557977;5.731849355;1.65056;642.3484352;3.2535E-08;1.3688E-08;1.0387E-07;0.000004105;0.000016378;0.000020055;0.00001265;1.6013E-08;1.1024E-09;0.000074304;0.000013421;OMB;0.42112
a0000546;2000546;   546 Herodias (1904 PA);546;Herodias;;N;N;9.9;65.945;0.054;1.505;JPL 34;2459000.5;59000;20200531;J2000;0.115096736;2.598422753;2.299352774;14.84936266;21.76690051;108.8901557;118.844701;2.897492731;0.235309444;2458495.443;20190111.94;1529.900345;4.188638863;1.35851;528.6913367;4.0565E-08;8.801E-09;1.0556E-07;5.1424E-06;0.000016236;0.000027344;0.000020713;9.814E-09;1.1955E-09;0.000087956;7.7728E-06;MBA;0.40204
a0000547;2000547;   547 Praxedis (1904 PB);547;Praxedis;;N;N;9.8;52.462;0.101;1.716;JPL 38;2459000.5;59000;20200531;J2000;0.234931558;2.774284163;2.122517262;16.8584469;193.0722324;196.4699909;13.98316987;3.426051063;0.213293519;2458934.942;20200326.44;1687.814995;4.620985612;1.13111;440.1940787;3.3606E-08;8.5708E-09;9.4395E-08;4.0552E-06;0.000012518;0.000014538;8.5375E-06;1.0584E-08;9.8841E-10;0.000039914;7.8214E-06;MBA;0.45764
a0000548;2000548;   548 Kressida (1904 PC);548;Kressida;;N;N;11.3;14.008;0.282;1.939;JPL 29;2459000.5;59000;20200531;J2000;0.18540679;2.281778197;1.858721026;3.872706766;108.4215472;320.1766083;168.6880082;2.704835368;0.285952524;2458410.584;20181019.08;1258.950243;3.446817913;0.874942;340.5011781;3.5556E-08;5.5743E-09;8.0493E-08;3.5834E-06;0.000058544;0.000059392;0.000010321;6.6078E-09;1.0479E-09;0.000035528;4.6134E-06;MBA;0.44454
a0000549;2000549;   549 Jessonda (1904 PK);549;Jessonda;;N;N;10.9;15.53;0.289;0.645;JPL 34;2459000.5;59000;20200531;J2000;0.258241545;2.683237182;1.990313866;3.960533096;291.4062563;157.9858094;83.46915714;3.376160498;0.224241236;2458628.271;20190524.77;1605.413911;4.395383741;1.0075;392.088775;2.9104E-08;7.3727E-09;7.8377E-08;0.000003461;0.000067886;0.000068497;9.8163E-06;9.2766E-09;9.2422E-10;0.000043136;6.6168E-06;MBA;0.41588
a0000550;2000550;   550 Senta (1904 PL);550;Senta;;N;N;9.3;37.434;0.225;0.166;JPL 36;2459000.5;59000;20200531;J2000;0.223446925;2.588744332;2.010297371;10.11053891;270.6964711;45.07216379;349.116101;3.167191292;0.236630288;2459046.495;20200716;1521.360613;4.165258351;1.0103;393.178451;4.086E-08;8.4914E-09;1.0543E-07;4.4714E-06;0.000027753;0.000029539;0.000012129;1.0389E-08;1.1643E-09;0.000051362;7.4854E-06;MBA;0.41723
a0000551;2000551;   551 Ortrud (1904 PM);551;Ortrud;;N;N;9.7;81.113;0.04;0.711;JPL 38;2459000.5;59000;20200531;J2000;0.119719467;2.97381788;2.61779399;0.395731376;5.65977226;69.1163179;215.7208911;3.329841771;0.192190768;2459751.208;20220620.71;1873.138884;5.128374769;1.63288;635.4679096;3.2744E-08;1.0818E-08;9.546E-08;3.9469E-06;0.00051274;0.00051302;0.00001717;1.2113E-08;1.0487E-09;0.000090745;0.000010221;MBA;0.4596
a0000552;2000552;   552 Sigelinde (1904 PO);552;Sigelinde;;N;N;9.6;88.697;0.036;0.966;JPL 35;2459000.5;59000;20200531;J2000;0.09025902;3.152816401;2.868246283;7.696348992;266.9179907;347.5158265;42.62691034;3.43738652;0.176058117;2458758.382;20191001.88;2044.77934;5.598300726;1.85395;721.5017215;3.6798E-08;1.5475E-08;1.207E-07;4.1263E-06;0.000031108;0.000039123;0.000024328;1.6872E-08;1.2962E-09;0.00013792;0.000015054;MBA;0.39177
a0000553;2000553;   553 Kundry (1904 PP);553;Kundry;;N;N;12.2;9.01;0.287;0.099;JPL 31;2459000.5;59000;20200531;J2000;0.109320842;2.231661401;1.987694298;5.386856862;72.36311601;354.6175008;244.9752756;2.475628503;0.29563893;2459389.572;20210624.07;1217.701608;3.333885306;1.00165;389.8121305;3.7779E-08;6.0973E-09;8.4583E-08;4.0394E-06;0.000043538;0.000047471;0.000019284;6.7639E-09;1.2116E-09;0.000065459;4.9905E-06;MBA;0.39848
a0000554;2000554;   554 Peraga (1905 PS);554;Peraga;;N;N;9.1;95.87;0.0496;4.1;JPL 108;2459000.5;59000;20200531;J2000;0.152194446;2.376489827;2.014801275;2.935605803;295.396555;127.3452972;232.7505898;2.738178379;0.269029643;2459473.494;20210915.99;1338.142506;3.663634513;1.0296;400.689432;2.8543E-08;4.5609E-09;6.8002E-08;3.3457E-06;0.00006191;0.000063006;0.000012587;5.255E-09;7.7447E-10;0.000047358;3.8522E-06;MBA;0.48847
a0000555;2000555;   555 Norma (1905 PT);555;Norma;;N;N;10.8;31.04;0.119;0.15;JPL 33;2459000.5;59000;20200531;J2000;0.149929504;3.197768216;2.718328415;2.656064981;130.2089325;358.5501751;154.522616;3.677208018;0.172358855;2458103.983;20171216.48;2088.665529;5.718454563;1.73331;674.5522527;3.2085E-08;1.4887E-08;9.9582E-08;3.5952E-06;0.00008941;0.000090503;0.000013566;1.7119E-08;1.2036E-09;0.000079311;0.000014585;MBA;0.45352
a0000556;2000556;   556 Phyllis (1905 PW);556;Phyllis;;N;N;9.5;36.279;0.201;0.435;JPL 74;2459000.5;59000;20200531;J2000;0.104049177;2.463855641;2.207493489;5.246560161;286.040788;178.0417296;297.1111039;2.720217792;0.254847974;2459247.27;20210201.77;1412.606872;3.867506837;1.22437;476.4880729;3.9508E-08;7.7651E-09;9.8665E-08;4.4079E-06;0.000050161;0.000055109;0.000024118;8.573E-09;1.2048E-09;0.000095063;6.6779E-06;MBA;0.44368
a0000557;2000557;   557 Violetta (1905 PY);557;Violetta;;N;N;12.1;22.621;0.084;0.147;JPL 33;2459000.5;59000;20200531;J2000;0.099309553;2.442203368;2.199669244;2.489713239;292.7918617;194.8581952;81.67789534;2.684737493;0.258244651;2458684.219;20190719.72;1394.026937;3.816637746;1.21488;472.7948496;2.6523E-08;6.2076E-09;6.3809E-08;2.8454E-06;0.000090248;0.000092502;0.000020007;6.824E-09;9.8461E-10;0.000077457;0.000005315;MBA;0.44889
a0000558;2000558;   558 Carmen (1905 QB);558;Carmen;;N;N;9.1;54.811;0.131;0.373;JPL 45;2459000.5;59000;20200531;J2000;0.042303229;2.90683376;2.783865305;8.376121428;143.7104389;311.1732487;135.7884919;3.029802215;0.198872064;2458317.707;20180718.21;1810.209001;4.956082139;1.80873;703.9034541;3.2036E-08;9.7183E-09;9.3373E-08;3.6005E-06;0.000023791;0.000048209;0.000042244;1.0129E-08;9.9732E-10;0.00021205;0.000009078;MBA;0.44328
a0000559;2000559;   559 Nanon (1905 QD);559;Nanon;;N;N;9.5;79.82;0.05;2.7;JPL 106;2459000.5;59000;20200531;J2000;0.065562255;2.712155276;2.53434026;9.301958673;112.0647276;128.6706249;238.2330078;2.889970292;0.220664387;2459552.32;20211203.82;1631.436791;4.466630503;1.53216;596.2707072;3.3958E-08;8.5492E-09;9.303E-08;4.0213E-06;0.000018565;0.000033039;0.000028562;9.1097E-09;1.0434E-09;0.0001307;7.7139E-06;MBA;0.37581
a0000560;2000560;   560 Delila (1905 QF);560;Delila;;N;N;11.1;35.334;0.062;0.276;JPL 75;2459000.5;59000;20200531;J2000;0.160628302;2.751128142;2.309219099;8.469482025;105.3350603;3.925857049;129.9595945;3.193037184;0.215992089;2458398.813;20181007.31;1666.72771;4.563251774;1.32604;516.0549868;3.3051E-08;8.2319E-09;9.0364E-08;3.7496E-06;0.000024562;0.000027535;0.000012637;9.5542E-09;9.6944E-10;0.000057147;7.4808E-06;MBA;0.40794
a0000561;2000561;   561 Ingwelde (1905 QG);561;Ingwelde;;N;N;11.2;31.562;0.058;0.466;JPL 37;2459000.5;59000;20200531;J2000;0.12088043;3.172490261;2.788998275;1.547584158;159.1424275;317.8542288;208.0854304;3.555982246;0.17442295;2459871.455;20221018.96;2063.948579;5.650783242;1.80549;702.6425433;3.4672E-08;1.5978E-08;1.1178E-07;4.3069E-06;0.00013189;0.00013293;0.000017212;1.7909E-08;1.3177E-09;0.00010036;0.000015592;MBA;0.48537
a0000562;2000562;   562 Salome (1905 QH);562;Salome;;N;N;10;32.651;0.158;0.138;JPL 34;2459000.5;59000;20200531;J2000;0.101589368;3.017566953;2.711014235;11.1046207;70.5924539;263.6096358;217.0395084;3.324119672;0.188026344;2459760.822;20220630.32;1914.625326;5.241958455;1.72976;673.1706992;4.2248E-08;1.3845E-08;1.2618E-07;4.0335E-06;0.000023077;0.000031471;0.000023702;1.5252E-08;1.2941E-09;0.00012792;0.000013177;MBA;0.4282
a0000563;2000563;   563 Suleika (1905 QK);563;Suleika;;N;N;8.4;53.29;0.2477;1.1;JPL 47;2459000.5;59000;20200531;J2000;0.235962538;2.712790025;2.072673204;10.24274428;85.1860727;336.8953479;53.26576606;3.352906845;0.220586944;2458759.027;20191002.53;1632.009553;4.46819864;1.09034;424.3276178;4.2356E-08;7.5399E-09;1.1473E-07;4.8693E-06;0.000019689;0.000021098;9.4586E-06;9.319E-09;9.1964E-10;0.000042481;0.000006804;MBA;0.4608
a0000564;2000564;   564 Dudu (1905 QM);564;Dudu;;N;N;10.3;52.01;0.05;1.385;39;2459000.5;59000;20200531;J2000;0.27740616;2.745543823;1.983913052;17.99177496;70.76110362;214.8453271;50.1044778;3.507174593;0.216651402;2458769.232;20191012.73;1661.655529;4.549364897;0.99155;385.8815135;4.1417E-08;9.7424E-09;1.1655E-07;4.6328E-06;0.000011678;0.000013492;8.1593E-06;1.2445E-08;1.1532E-09;0.000036985;8.8444E-06;MBA;0.42102
a0000565;2000565;   565 Marbachia (1905 QN);565;Marbachia;;N;N;10.9;27.332;0.105;0.399;JPL 32;2459000.5;59000;20200531;J2000;0.129634596;2.444674694;2.127760278;10.99056116;225.7846814;292.0690492;113.7664216;2.76158911;0.25785316;2458559.294;20190316.79;1396.143447;3.822432435;1.16255;452.4295835;3.8986E-08;6.8949E-09;9.6014E-08;4.0191E-06;0.000020344;0.000025037;0.000014111;7.7887E-09;1.0909E-09;0.000054715;5.9065E-06;MBA;0.42863
a0000566;2000566;   566 Stereoskopia (1905 QO);566;Stereoskopia;;N;N;8.1;167.381;0.039;3.493;JPL 86;2459000.5;59000;20200531;J2000;0.119764797;3.377675405;2.973148798;4.894562995;79.55334343;299.5518389;38.61885048;3.782202013;0.158773203;2458757.267;20190930.77;2267.38513;6.207762163;1.9797;770.439849;4.1582E-08;1.6306E-08;1.4648E-07;3.8237E-06;0.000050353;0.000052364;0.000014935;1.8259E-08;1.1497E-09;0.000094107;0.000016419;OMB;0.47299
a0000567;2000567;   567 Eleutheria (1905 QP);567;Eleutheria;;N;N;9.2;93.41;0.0439;2.2;JPL 36;2459000.5;59000;20200531;J2000;0.090209775;3.134706089;2.851924958;9.254134522;58.26403601;133.6974085;309.4552566;3.417487221;0.177586044;2459285.121;20210311.62;2027.186326;5.55013368;1.8597;723.739449;4.0099E-08;1.4873E-08;1.2825E-07;4.1656E-06;0.000025715;0.000034072;0.000023677;1.6215E-08;1.2639E-09;0.0001339;0.000014428;MBA;0.39596
a0000568;2000568;   568 Cheruskia (1905 QS);568;Cheruskia;;N;N;9.6;71.224;0.056;0.906;JPL 74;2459000.5;59000;20200531;J2000;0.168234777;2.881752283;2.396941329;18.3932606;249.7812164;174.0817536;86.47378572;3.366563236;0.201474045;2458571.294;20190328.79;1786.830659;4.892075726;1.41132;549.2434044;2.8668E-08;8.136E-09;8.3641E-08;0.00000346;0.000013128;0.000018437;0.000012892;9.5048E-09;8.5323E-10;0.000063567;7.5671E-06;MBA;0.37532
a0000569;2000569;   569 Misa (1905 QT);569;Misa;;N;N;10.2;72.95;0.0297;1.6;JPL 34;2459000.5;59000;20200531;J2000;0.181131189;2.656625707;2.175427935;1.291573202;301.6893114;142.6834016;90.5651603;3.137823479;0.227619003;2458602.62;20190429.12;1581.590265;4.330158151;1.19174;463.7894558;3.1403E-08;7.1538E-09;8.3938E-08;3.2743E-06;0.00020869;0.00020907;0.00001255;8.4496E-09;9.1941E-10;0.000054805;6.3884E-06;MBA;0.45072
a0000570;2000570;   570 Kythera (1905 QX);570;Kythera;;N;N;8.7;87.486;0.069;0.784;JPL 43;2459000.5;59000;20200531;J2000;0.118347118;3.418000755;3.013490217;1.817013299;223.3413932;161.3980293;337.4091224;3.822511294;0.155971713;2459145.34;20201022.84;2308.110828;6.319263047;2.0174;785.111558;3.3132E-08;1.3148E-08;1.1445E-07;0.000003847;0.00012269;0.00012402;0.000017908;1.4704E-08;8.9997E-10;0.00011487;0.000013318;OMB;0.46852
a0000571;2000571;   571 Dulcinea (1905 QZ);571;Dulcinea;;N;N;11.7;11.696;0.298;0.088;JPL 39;2459000.5;59000;20200531;J2000;0.24384643;2.409023081;1.821591404;5.227867658;3.176678718;27.51955718;214.2971384;2.996454758;0.263598317;2459553.246;20211204.75;1365.714336;3.73912207;0.828676;322.4958389;3.0401E-08;5.8767E-09;7.2922E-08;3.8873E-06;0.000035971;0.000036793;9.5662E-06;7.3097E-09;9.6456E-10;0.000037485;4.9974E-06;MBA;0.42868
a0000572;2000572;   572 Rebekka (1905 RB);572;Rebekka;;N;N;10.8;28.903;0.089;0.433;JPL 79;2459000.5;59000;20200531;J2000;0.156712983;2.401678298;2.025304128;10.57274988;194.4968329;191.8780382;284.0891933;2.778052468;0.26480844;2459287.163;20210313.66;1359.473284;3.722035002;1.03007;400.8723419;4.1491E-08;6.5875E-09;9.893E-08;4.4368E-06;0.000020097;0.000023315;0.000013905;7.6199E-09;1.0895E-09;0.000053142;5.5933E-06;MBA;0.45614
a0000573;2000573;   573 Recha (1905 RC);573;Recha;;N;N;9.4;47.582;0.1;0.534;JPL 32;2459000.5;59000;20200531;J2000;0.110361092;3.01499616;2.68225789;9.828657133;342.6606125;29.35160522;318.9613126;3.347734429;0.188266882;2459218.481;20210103.98;1912.179121;5.235261112;1.68606;656.1639702;4.1156E-08;1.4892E-08;1.2274E-07;4.8347E-06;0.000023504;0.000031134;0.000022524;1.6535E-08;1.3948E-09;0.00012029;0.000014167;MBA;0.3645
a0000574;2000574;   574 Reginhild (1905 RD);574;Reginhild;;N;N;12.3;8.456;0.298;0.031;JPL 31;2459000.5;59000;20200531;J2000;0.238423762;2.25297512;1.715812317;5.684787005;336.6525747;77.07168488;297.5826486;2.790137924;0.291453638;2459214.659;20201231.16;1235.187877;3.381760101;0.737691;287.0872065;3.3103E-08;5.7676E-09;7.3236E-08;4.4025E-06;0.000036294;0.000037658;0.000010894;7.1427E-09;1.1192E-09;0.00003777;4.7431E-06;MBA;0.40837
a0000575;2000575;   575 Renate (1905 RE);575;Renate;;N;N;10.8;19.106;0.211;0.29;JPL 43;2459000.5;59000;20200531;J2000;0.126919491;2.554608721;2.230379083;15.00358794;349.6110311;333.6876799;58.7591564;2.87883836;0.241389007;2458757.079;20190930.58;1491.368661;4.083144861;1.22847;478.0836699;4.5013E-08;8.1802E-09;1.1697E-07;4.9682E-06;0.000014335;0.000021014;0.00001595;9.2184E-09;1.1594E-09;0.000065717;7.1633E-06;MBA;0.3812
a0000576;2000576;   576 Emanuela (1905 RF);576;Emanuela;;N;N;9.3;74.378;0.055;0.319;JPL 49;2459000.5;59000;20200531;J2000;0.191893082;2.98959323;2.415910972;10.20397321;299.6088031;27.08078476;94.76370877;3.563275488;0.190671561;2458503.5;20190120;1888.063423;5.16923593;1.40873;548.2354541;3.5633E-08;9.9016E-09;1.0574E-07;3.9346E-06;0.00002019;0.000022298;0.000010813;1.1802E-08;9.4726E-10;0.000055294;0.00000938;MBA;0.40483
a0000577;2000577;   577 Rhea (1905 RH);577;Rhea;;N;N;9.4;38.234;0.23;1.701;JPL 32;2459000.5;59000;20200531;J2000;0.155831603;3.113882693;2.628641362;5.299284876;328.4906478;330.1696597;357.3815391;3.599124025;0.179370369;2459015.098;20200614.6;2007.020454;5.49492253;1.61469;628.3889073;3.6908E-08;1.4892E-08;1.1855E-07;4.1876E-06;0.00004429;0.000046374;0.000015722;1.7213E-08;1.2868E-09;0.000087694;0.000014398;MBA;0.45521
a0000578;2000578;   578 Happelia (1905 RZ);578;Happelia;;N;N;9.4;69.29;0.0769;2.1;JPL 111;2459000.5;59000;20200531;J2000;0.192325119;2.751530011;2.222341674;6.148787252;29.39541198;261.3117561;142.994076;3.280718349;0.215944771;2458338.321;20180807.82;1667.092923;4.564251673;1.21653;473.4369801;2.8259E-08;8.3974E-09;7.6112E-08;3.7885E-06;0.000027071;0.000028768;0.000011101;1.0012E-08;9.8856E-10;0.000049859;7.6317E-06;MBA;0.45622
a0000579;2000579;   579 Sidonia (1905 SD);579;Sidonia;;N;N;7.9;85.57;0.1748;2.2;JPL 44;2459000.5;59000;20200531;J2000;0.077617654;3.011545633;2.777796525;11.0192549;82.64888266;228.3835387;65.36764602;3.245294741;0.188590539;2458653.889;20190619.39;1908.897457;5.226276404;1.77658;691.3916386;3.8854E-08;1.2421E-08;1.1851E-07;4.4512E-06;0.000022169;0.000036008;0.000029194;1.3385E-08;1.1667E-09;0.00015438;0.000011809;MBA;0.4305
a0000580;2000580;   580 Selene (1905 SE);580;Selene;;N;N;10.2;48.204;0.082;0.236;JPL 33;2459000.5;59000;20200531;J2000;0.086650389;3.226653699;2.9470629;3.671281076;98.91281649;338.5381355;278.6523518;3.506244497;0.17004957;2459478.876;20210921.38;2117.029758;5.796111588;1.9629;763.901793;3.5381E-08;1.4655E-08;1.1747E-07;3.9694E-06;0.000061884;0.000066104;0.00002394;1.5925E-08;1.1585E-09;0.00014157;0.000014423;OMB;0.42239
a0000581;2000581;   581 Tauntonia (1905 SH);581;Tauntonia;;N;N;9.8;61.481;0.031;0.265;JPL 38;2459000.5;59000;20200531;J2000;0.033980737;3.211144484;3.102027428;21.89764631;102.4523611;26.28158808;266.7269722;3.320261539;0.171283017;2459545.055;20211126.56;2101.784559;5.754372509;2.12575;827.2781275;3.8227E-08;1.7462E-08;1.2623E-07;4.4002E-06;0.000011934;0.000070335;0.000068434;1.8056E-08;1.3972E-09;0.0003998;0.000017144;OMB;0.39612
a0000582;2000582;   582 Olympia (1906 SO);582;Olympia;;N;N;9;44.347;0.218;0.687;JPL 41;2459000.5;59000;20200531;J2000;0.222399113;2.609945006;2.029495551;30.03262141;155.7026038;310.3249043;54.77077658;3.190394462;0.233752917;2458766.189;20191009.69;1540.087733;4.216530411;1.11939;435.6330063;3.8558E-08;7.4421E-09;1.0019E-07;5.3373E-06;0.000007674;0.000013104;0.000011488;9.0972E-09;9.998E-10;0.00004884;6.5872E-06;MBA;0.3594
a0000583;2000583;   583 Klotilde (1905 SP);583;Klotilde;;N;N;9.2;78.236;0.072;0.341;JPL 45;2459000.5;59000;20200531;J2000;0.16038175;3.17340299;2.664447064;8.243502348;257.8570826;252.1845371;333.1485667;3.682358916;0.174347705;2459154.511;20201101.01;2064.839344;5.653222024;1.69047;657.8802099;3.3668E-08;1.3146E-08;1.0834E-07;0.000003822;0.000026356;0.000028941;0.000013072;1.5255E-08;1.0834E-09;0.000075354;0.000012831;MBA;0.4166
a0000584;2000584;   584 Semiramis (1906 SY);584;Semiramis;;N;N;8.5;54.01;0.1987;1.4;JPL 85;2459000.5;59000;20200531;J2000;0.233746304;2.373112827;1.818406474;10.72413297;282.0370205;85.40539663;183.3860279;2.92781918;0.269604101;2459655.586;20220317.09;1335.291262;3.655828232;0.854513;332.5508242;4.2496E-08;6.3854E-09;1.0005E-07;3.2827E-06;0.000025563;0.000026471;9.3682E-06;7.878E-09;1.0881E-09;0.000035686;5.3894E-06;MBA;0.41632
a0000585;2000585;   585 Bilkis (1906 TA);585;Bilkis;;N;N;10.5;49.761;0.049;0.287;JPL 51;2459000.5;59000;20200531;J2000;0.128137476;2.430597163;2.119146579;7.567196654;180.2814659;328.8937503;64.68739226;2.742047747;0.260096551;2458751.795;20190925.29;1384.101397;3.789463098;1.13352;441.1319784;2.8714E-08;5.8854E-09;7.0008E-08;3.4895E-06;0.000024238;0.00002791;0.000013578;6.6396E-09;9.4469E-10;0.000052171;5.0272E-06;MBA;0.44061
